pais;scarlett id;tipo de documento;estado de validaciones;proveedor;proveedor id;fecha de recepción;asignación de sap sku;estado integración de SAP;estado de conciliacion;estado de las solicitudes;orden de compra;fecha de emision;Número de envío;estado de envío;Vertical o vendor;Monto;Estado Integración SAP final;Estado en Jira
Chile;09657242060330000575448;Factura;Con alertas;KOMAX S.A.;9600022645;05-12-2024;Incompleta;Por procesar;Por procesar; ;4000058067;04-09-2024;30115501;Cerrado;550070308; ;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;07893468010330000141575;Factura;Sin errores;Hasbro Chile Limitada.;9500000077;05-12-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000071064;05-12-2024;34841654;Cerrado;550072427;2121471;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07643229830330000006469;Factura;Sin errores;JUEGOS DE VIDEO DE CHILE S.p. A.;9500000380;04-12-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000071763;03-12-2024;34777154;Cerrado;550063615;98956177;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07643229830330000006468;Factura;Sin errores;JUEGOS DE VIDEO DE CHILE S.p. A.;9500000380;04-12-2024;Completa;Contabilizada manualmente;Conciliada; ;4000071062;03-12-2024;34776805;Cerrado;550063615;98956177;Contabilizada manualmente;Done - Contabilizada manualmente
Chile;07643229830330000006382;Factura;Sin errores;JUEGOS DE VIDEO DE CHILE S.p. A.;9500000380;04-12-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000069372;21-11-2024;34130283;Cerrado;550063615;98956177;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07874436050330001577206;Factura;Con alertas;adidas Chile Ltda.;9500000277;04-12-2024;Incompleta;Por procesar;Por procesar; ;4000070962;04-12-2024;34510328;Cerrado con cambios;550070308;2701300;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;07874436050330001577207;Factura;Con alertas;adidas Chile Ltda.;9500000277;04-12-2024;Incompleta;Por procesar;Por procesar; ;4000070962;04-12-2024;34510328;Cerrado con cambios;550070308;2701300;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;07874436050330001577205;Factura;Con alertas;adidas Chile Ltda.;9500000277;04-12-2024;Incompleta;Por procesar;Por procesar; ;4000070962;04-12-2024;34510328;Cerrado con cambios;550070308;2701300;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;07874436050330001577204;Factura;Con alertas;adidas Chile Ltda.;9500000277;04-12-2024;Incompleta;Por procesar;Por procesar; ;4000070962;04-12-2024;34510328;Cerrado con cambios;550070308;2701300;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;07615052380330000167034;Factura;Sin errores;NEXSYS DE CHILE SPA;9699194149;03-12-2024;Completa;Contabilización manual forzada;Conciliada; ;4000071725;02-12-2024;34630142;Cerrado;550063615;98956177;Contabilizada manualmente;Done - Contabilizada manualmente
Chile;07754235600330000001349;Factura;Sin errores;Diffupar Chile SPA;9500087850;03-12-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000071078;04-12-2024;34577545;Cerrado con cambios;550072427;2701300;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;09688846030330000732324;Factura;Con alertas;Kimberly Clark Chile S.A.;9500134922;03-12-2024;Completa;Contabilizada automáticamente;Con diferencias; ;4000070733;27-11-2024;34294382;Cerrado con cambios;550072427; ;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;09688846030330000732325;Factura;Con alertas;Kimberly Clark Chile S.A.;9500134922;03-12-2024;Completa;Contabilizada manualmente;Con diferencias; ;4000070733;27-11-2024;34294382;Cerrado con cambios;550072427; ;Contabilizada manualmente;Done - Contabilizada manualmente
Chile;09688846030330000732323;Factura;Con alertas;Kimberly Clark Chile S.A.;9500134922;03-12-2024;Completa;Contabilizada manualmente;Con diferencias; ;4000070733;27-11-2024;34294382;Cerrado con cambios;550072427; ;Contabilizada manualmente;Done - Contabilizada manualmente
Chile;09688846030330000732322;Factura;Con alertas;Kimberly Clark Chile S.A.;9500134922;03-12-2024;Incompleta;Por procesar;Por procesar; ;4000070733;27-11-2024;34294382;Cerrado con cambios;550072427; ;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;09688846030330000732321;Factura;Con alertas;Kimberly Clark Chile S.A.;9500134922;03-12-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000070733;27-11-2024;34294382;Cerrado con cambios;550072427; ;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;09688846030330000732260;Factura;Con alertas;Kimberly Clark Chile S.A.;9500134922;03-12-2024;Incompleta;Por procesar;Por procesar; ;4000070733;26-11-2024;34288183;Cerrado con cambios;550072427; ;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;09688846030330000732245;Factura;Con alertas;Kimberly Clark Chile S.A.;9500134922;03-12-2024;Completa;"Error de contabilización ";Con diferencias; ;4000070733;26-11-2024;34286999;Cerrado con cambios;550072427; ;Error de contabilización;En curso FinOps - Pendiente de revisión
Chile;07787924000330001878268;Factura;Sin errores;Samsung Electronics Chile;9699193902;02-12-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000069365;21-11-2024;34082584;Cerrado;550063615;2701300;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001878267;Factura;Sin errores;Samsung Electronics Chile;9699193902;02-12-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000069365;21-11-2024;34082175;Cerrado;550063615;2701300;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;093513000K0330001042603;Factura;Sin errores;BEIERSDORF S.A.;9500032184;02-12-2024;Completa;Contabilizada manualmente;Conciliada; ;4000070970;29-11-2024;34539770;Cerrado;550072427; ;Contabilizada manualmente;Done - Contabilizada manualmente
Chile;093513000K0330001042602;Factura;Con alertas;BEIERSDORF S.A.;9500032184;02-12-2024;Completa;"Error de contabilización ";Con diferencias; ;4000070155;29-11-2024;34536629;Cerrado con cambios;550072427; ;Error de contabilización;En curso FinOps - Pendiente de revisión
Chile;093513000K0330001042601;Factura;Sin errores;BEIERSDORF S.A.;9500032184;02-12-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000070155;29-11-2024;34536629;Cerrado con cambios;550072427; ;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;093513000K0330001042439;Factura;Sin errores;BEIERSDORF S.A.;9500032184;02-12-2024;Completa;Contabilizada manualmente;Con diferencias; ;4000069995;27-11-2024;34186024;Cerrado con cambios;550072427; ;Contabilizada manualmente;Done - Contabilizada manualmente
Chile;093513000K0330001042445;Factura;Sin errores;BEIERSDORF S.A.;9500032184;02-12-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000069995;27-11-2024;34186024;Cerrado con cambios;550072427; ;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07893468010330000141480;Factura;Con alertas;Hasbro Chile Limitada.;9500000077;02-12-2024;Completa;"Error de contabilización ";Con diferencias; ;4000070000;19-11-2024;33985714;Cerrado con cambios;550072427;2121471;Error de contabilización;En curso FinOps - Pendiente de revisión
Chile;07893468010330000141345;Factura;Con alertas;Hasbro Chile Limitada.;9500000077;02-12-2024;Incompleta;Por procesar;Por procesar; ;4000068018;05-11-2024;33398844;Cerrado;550072427;2121471;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;07603068000330000144718;Factura;Con alertas;COMERCIAL DEPOR;9500116200;02-12-2024;Incompleta;Por procesar;Por procesar; ;4000070211;30-11-2024;34514984;Cerrado con cambios;550070308;98956177;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;07893468010330000141491;Factura;Sin errores;Hasbro Chile Limitada.;9500000077;02-12-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000069357;21-11-2024;34065154;Cerrado;550072427;2121471;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07893468010330000141490;Factura;Con alertas;Hasbro Chile Limitada.;9500000077;02-12-2024;Completa;"Error de contabilización ";Con diferencias; ;4000069357;21-11-2024;34064203;Cerrado con cambios;550072427;2121471;Error de contabilización;En curso FinOps - Pendiente de revisión
Chile;07893468010330000141474;Factura;Sin errores;Hasbro Chile Limitada.;9500000077;02-12-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000070000;19-11-2024;33985939;Cerrado;-;2121471;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07893468010330000141534;Factura;Sin errores;Hasbro Chile Limitada.;9500000077;02-12-2024;Completa;Esperando MIGO;Con diferencias; ;4000070215;28-11-2024;34449379;INP;550072427;2121471;Esperando MIGO;En Analisis Comercial
Chile;07893468010330000141535;Factura;Sin errores;Hasbro Chile Limitada.;9500000077;02-12-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000070215;28-11-2024;34450175;Cerrado;550072427;2121471;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001871340;Factura;Sin errores;Samsung Electronics Chile;9699193902;29-11-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000065328;18-10-2024;32427309;Cerrado con cambios;550063615;2701300;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001871423;Factura;Sin errores;Samsung Electronics Chile;9699193902;29-11-2024;Completa;Contabilizada manualmente;Con diferencias; ;4000065317;18-10-2024;32427013;Cerrado con cambios;550063615;2701300;Contabilizada manualmente;Done - Contabilizada manualmente
Chile;07787924000330001864752;Factura;Sin errores;Samsung Electronics Chile;9699193902;29-11-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000062508;26-09-2024;31473816;Cerrado;550063615;2701300;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;05921005090330000016082;Factura;Sin errores;SOLUTIONS 2 GO CHILE LLC, AGENCIA EN CHILE;9500032167;29-11-2024;Completa;"Error de contabilización El documento queda en estado parkeado por diferencia";Con diferencias; ;4000070993;29-11-2024;34473673;Cerrado con cambios;550063615;;Error de contabilización;En curso FinOps - Pendiente de revisión
Chile;07726515030330000384422;Factura;Sin errores;TEKA CHILE S A;9500148868;29-11-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000070856;29-11-2024;34301354;Cerrado con cambios;550063615;98956177;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001880612;Factura;Sin errores;Samsung Electronics Chile;9699193902;29-11-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000070157;29-11-2024;34572175;Cerrado;550063615;2701300;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07874436050330001576285;Factura;Con alertas;adidas Chile Ltda.;9500000277;29-11-2024;Incompleta;Por procesar;Por procesar; ;4000070836;28-11-2024;34256394;Cerrado;550070308;2701300;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;07874436050330001576284;Factura;Con alertas;adidas Chile Ltda.;9500000277;29-11-2024;Incompleta;Por procesar;Por procesar; ;4000070836;28-11-2024;34256394;Cerrado;550070308;2701300;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;07874436050330001576283;Factura;Con alertas;adidas Chile Ltda.;9500000277;29-11-2024;Incompleta;Por procesar;Por procesar; ;4000070836;28-11-2024;34256394;Cerrado;550070308;2701300;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;07874436050330001576282;Factura;Con alertas;adidas Chile Ltda.;9500000277;29-11-2024;Incompleta;Por procesar;Por procesar; ;4000070836;28-11-2024;34256394;Cerrado;550070308;2701300;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;07787924000330001879998;Factura;Sin errores;Samsung Electronics Chile;9699193902;29-11-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000070705;29-11-2024;34540908;Cerrado;550063615;2701300;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001880611;Factura;Sin errores;Samsung Electronics Chile;9699193902;29-11-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000069365;29-11-2024;34234691;Cerrado;550063615;2701300;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07726515030330000384420;Factura;Sin errores;TEKA CHILE S A;9500148868;29-11-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000070861;29-11-2024;34301013;Cerrado;550063615;98956177;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07726515030330000384419;Factura;Sin errores;TEKA CHILE S A;9500148868;29-11-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000070861;29-11-2024;34300539;Cerrado;550063615;98956177;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07893468010330000141291;Factura;Sin errores;Hasbro Chile Limitada.;9500000077;29-11-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000066213;24-10-2024;32745964;Cerrado;550072427;2121471;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07893468010330000141290;Factura;Sin errores;Hasbro Chile Limitada.;9500000077;29-11-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000066213;24-10-2024;32750086;Cerrado;550072427;2121471;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07893468010330000141253;Factura;Con alertas;Hasbro Chile Limitada.;9500000077;29-11-2024;Completa;"Error de contabilización El documento queda en estado parkeado por diferencia";Con diferencias; ;4000065304;18-10-2024;32456338;Cerrado con cambios;550072427;2121471;Error de contabilización;En curso FinOps - Pendiente de revisión
Chile;05921005090330000016053;Factura;Sin errores;SOLUTIONS 2 GO CHILE LLC, AGENCIA EN CHILE;9500032167;29-11-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000070132;28-11-2024;34522021;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001872611;Factura;Sin errores;Samsung Electronics Chile;9699193902;28-11-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000066200;24-10-2024;32607401;Cerrado;550063615;2701300;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07707395780330000005316;Factura;Sin errores;Radio Victoria TCL Chile SPA;9500148866;28-11-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000069377;28-11-2024;34407017;Cerrado;550063615;98956177;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07726515030330000384351;Factura;Sin errores;TEKA CHILE S A;9500148868;28-11-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000068472;28-11-2024;33462150;Cerrado;550063615;98956177;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07707395780330000005315;Factura;Sin errores;Radio Victoria TCL Chile SPA;9500148866;28-11-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000070710;28-11-2024;34407623;Cerrado;550063615;98956177;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07707395780330000005314;Factura;Sin errores;Radio Victoria TCL Chile SPA;9500148866;28-11-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000070167;28-11-2024;34407525;Cerrado;550063615;98956177;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07726515030330000384350;Factura;Sin errores;TEKA CHILE S A;9500148868;28-11-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000070214;28-11-2024;34252108;Cerrado;550063615;98956177;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07726515030330000384348;Factura;Sin errores;TEKA CHILE S A;9500148868;28-11-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000069378;28-11-2024;34124642;Cerrado;550063615;98956177;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07726515030330000384347;Factura;Sin errores;TEKA CHILE S A;9500148868;28-11-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000068637;28-11-2024;33808936;Cerrado;550063615;98956177;Contabilizada automáticamente;Done - Contabilizada automáticamente
